FL_DATE,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,DEP_TIME,ARR_TIME
2006-01-01,10,19,108,732,13.1,16.416666
2006-01-02,61,56,109,732,13.95,17.033333
2006-01-03,2,1,104,732,12.966666,16.116667
2006-01-04,-1,9,98,732,12.916667,16.25
2006-01-05,4,4,102,732,13,16.166666
2006-01-06,-4,16,122,732,12.866667,16.366667
2006-01-07,1,3,103,732,12.95,16.15
2006-01-08,2,-13,96,732,12.966666,15.883333
2006-01-09,-2,-3,101,732,12.9,16.05
2006-01-10,-2,-8,95,732,12.9,15.966666
2006-01-11,-10,0,104,732,12.766666,16.1
2006-01-12,-4,10,107,732,12.866667,16.266666
2006-01-13,-1,58,116,732,12.916667,17.066668
2006-01-14,58,44,97,732,13.9,16.833334
2006-01-15,24,4,93,732,13.333333,16.166666
2006-01-16,-1,-7,97,732,12.916667,15.983334
2006-01-17,8,60,124,732,13.066667,17.1
2006-01-18,-2,-12,99,732,12.9,15.9
2006-01-19,-3,-14,93,732,12.883333,15.866667
2006-01-20,-3,11,94,732,12.883333,16.283333
2006-01-21,32,48,119,732,13.466666,16.9
2006-01-22,51,53,100,732,13.783334,16.983334
2006-01-23,-3,38,104,732,12.883333,16.733334
2006-01-24,-3,-15,92,732,12.883333,15.85
2006-01-25,-3,-3,96,732,12.883333,16.05
2006-01-26,0,-11,93,732,12.933333,15.916667
2006-01-27,-3,-5,99,732,12.883333,16.016666
2006-01-28,5,-13,91,732,13.016666,15.883333
2006-01-29,2,8,96,732,12.966666,16.233334
2006-01-30,11,13,93,732,13.116667,16.316668
2006-01-31,2,-7,97,732,12.966666,15.983334
2006-01-02,-3,-17,73,569,5.95,8.416667
2006-01-03,-2,-17,70,569,5.9666667,8.416667
2006-01-04,-4,-11,72,569,5.9333334,8.516666
2006-01-05,-4,-21,73,569,5.9333334,8.35
2006-01-06,-3,-7,78,569,5.95,8.583333
2006-01-07,-5,0,72,569,5.9166665,8.7
2006-01-09,-4,-7,83,569,5.9333334,8.583333
2006-01-10,-3,-17,75,569,5.95,8.416667
2006-01-11,-5,-12,75,569,5.9166665,8.5
2006-01-12,-5,-13,72,569,5.9166665,8.483334
2006-01-13,1,-10,75,569,6.016667,8.533334
2006-01-14,-4,-14,70,569,5.9333334,8.466666
2006-01-16,-3,-11,70,569,5.95,8.516666
2006-01-17,-4,-6,80,569,5.9333334,8.6
2006-01-18,-3,-10,72,569,5.95,8.533334
2006-01-19,-4,-9,70,569,5.9333334,8.55
2006-01-20,-7,-15,71,569,5.883333,8.45
2006-01-21,40,28,71,569,6.6666665,9.166667
2006-01-23,-3,-20,71,569,5.95,8.366667
2006-01-24,-4,-13,79,569,5.9333334,8.483334
2006-01-25,-2,-12,74,569,5.9666667,8.5
2006-01-26,-3,-10,77,569,5.95,8.533334
2006-01-27,-5,-20,73,569,5.9166665,8.366667
2006-01-28,-1,26,78,569,5.983333,9.133333
2006-01-30,-3,-11,76,569,5.95,8.516666
2006-01-31,-4,-16,73,569,5.9333334,8.433333
2006-01-01,-7,-11,129,733,11.883333,13.333333
2006-01-02,70,201,131,733,13.166667,16.866667
2006-01-03,30,17,116,733,12.5,13.8
2006-01-04,25,14,114,733,12.416667,13.75
2006-01-05,-8,-5,116,733,11.866667,13.433333
2006-01-06,-5,-31,105,733,11.916667,13
2006-01-07,-4,-30,108,733,11.933333,13.016666
2006-01-08,-9,-1,131,733,11.85,13.5
2006-01-09,-8,-15,125,733,11.866667,13.266666
2006-01-10,-3,-15,122,733,11.95,13.266666
2006-01-11,-7,4,109,733,11.883333,13.583333
2006-01-12,-9,-22,113,733,11.85,13.15
2006-01-13,22,50,110,733,12.366667,14.35
2006-01-14,-7,-31,111,733,11.883333,13
2006-01-17,-5,3,121,733,11.916667,13.566667
2006-01-18,165,148,114,733,14.75,15.983334
2006-01-19,-5,6,123,733,11.916667,13.616667
2006-01-20,-7,4,137,733,11.883333,13.583333
2006-01-21,-6,-3,133,733,11.9,13.466666
2006-01-22,-2,3,128,733,11.966666,13.566667
2006-01-23,16,14,121,733,12.266666,13.75
2006-01-24,0,-8,118,733,12,13.383333
2006-01-25,-4,-14,108,733,11.933333,13.283334
2006-01-26,13,2,110,733,12.216666,13.55
2006-01-27,-7,-23,112,733,11.883333,13.133333
2006-01-28,-8,-29,115,733,11.866667,13.033334
2006-01-29,-3,-19,117,733,11.95,13.2
2006-01-30,-5,-15,117,733,11.916667,13.266666
2006-01-01,-3,-6,63,416,14.216666,15.666667
2006-01-02,198,200,61,416,17.566668,19.1
2006-01-03,19,21,70,416,14.583333,16.116667
2006-01-04,3,-10,65,416,14.316667,15.6
2006-01-05,3,-7,65,416,14.316667,15.65
2006-01-06,67,62,63,416,15.383333,16.8
2006-01-07,-3,-10,70,416,14.216666,15.6
2006-01-08,-4,-9,71,416,14.2,15.616667
2006-01-09,-5,-12,68,416,14.183333,15.566667
2006-01-10,-2,-17,61,416,14.233334,15.483334
2006-01-11,68,64,64,416,15.4,16.833334
2006-01-12,-1,-13,66,416,14.25,15.55
2006-01-13,63,59,61,416,15.316667,16.75
2006-01-14,-5,-9,70,416,14.183333,15.616667
2006-01-15,-3,-16,66,416,14.216666,15.5
2006-01-16,-3,-5,73,416,14.216666,15.683333
2006-01-17,-1,-11,62,416,14.25,15.583333
2006-01-18,134,125,65,416,16.5,17.85
2006-01-19,-2,-11,70,416,14.233334,15.583333
2006-01-20,0,9,70,416,14.266666,15.916667
2006-01-21,-2,-9,72,416,14.233334,15.616667
2006-01-22,-1,3,81,416,14.25,15.816667
2006-01-23,5,-7,63,416,14.35,15.65
2006-01-24,-1,-5,70,416,14.25,15.683333
2006-01-25,-1,-8,67,416,14.25,15.633333
2006-01-26,-4,-14,69,416,14.2,15.533334
2006-01-27,-3,-12,64,416,14.216666,15.566667
2006-01-28,-6,-13,69,416,14.166667,15.55
2006-01-29,-5,-11,70,416,14.183333,15.583333
2006-01-30,-3,-15,62,416,14.216666,15.516666
2006-01-31,-1,-8,70,416,14.25,15.633333
2006-01-07,12,-7,166,1217,11.616667,13.75
2006-01-14,-7,-29,164,1217,11.3,13.383333
2006-01-21,-3,-7,190,1217,11.366667,13.75
2006-01-28,-6,-17,180,1217,11.316667,13.583333
2006-01-02,-4,2,84,631,9.583333,11.366667
2006-01-03,-6,-9,80,631,9.55,11.183333
2006-01-04,-2,-12,78,631,9.616667,11.133333
2006-01-05,2,-3,77,631,9.683333,11.283334
2006-01-06,-8,0,89,631,9.516666,11.333333
2006-01-07,-7,0,88,631,9.533334,11.333333
2006-01-09,-6,-2,76,631,9.55,11.3
2006-01-10,-1,14,91,631,9.633333,11.566667
2006-01-11,-2,-3,83,631,9.616667,11.283334
2006-01-12,-1,-5,82,631,9.633333,11.25
2006-01-13,-5,-6,81,631,9.566667,11.233334
2006-01-14,79,86,81,631,10.966666,12.766666
2006-01-16,-4,-17,75,631,9.583333,11.05
2006-01-17,-10,-12,77,631,9.483334,11.133333
2006-01-18,-6,-6,81,631,9.55,11.233334
2006-01-19,-3,-8,77,631,9.6,11.2
2006-01-20,-2,-13,76,631,9.616667,11.116667
2006-01-21,-4,-12,75,631,9.583333,11.133333
2006-01-23,-4,-10,75,631,9.583333,11.166667
2006-01-24,7,-1,78,631,9.766666,11.316667
2006-01-25,-8,-16,77,631,9.516666,11.066667
2006-01-26,-6,-9,82,631,9.55,11.183333
2006-01-27,-3,-5,82,631,9.6,11.25
2006-01-28,-5,-9,76,631,9.566667,11.183333
2006-01-30,-7,-14,77,631,9.533334,11.1
2006-01-31,-5,-13,82,631,9.566667,11.116667
2006-01-01,-5,4,73,460,7,8.85
2006-01-02,-1,-14,69,460,7.0666666,8.55
2006-01-03,-5,-10,70,460,7,8.616667
2006-01-04,-5,-8,81,460,7,8.65
2006-01-05,-2,-18,70,460,7.05,8.483334
2006-01-06,-3,-26,66,460,7.0333333,8.35
2006-01-07,-5,-17,64,460,7,8.5
2006-01-08,-3,1,72,460,7.0333333,8.8
2006-01-09,15,6,78,460,7.3333335,8.883333
2006-01-10,-5,-14,74,460,7,8.55
2006-01-11,-5,4,71,460,7,8.85
2006-01-12,-3,-8,70,460,7.0333333,8.65
2006-01-13,-3,-15,75,460,7.0333333,8.533334
2006-01-14,107,103,67,460,8.866667,10.5
2006-01-15,-4,3,76,460,7.016667,8.833333
2006-01-16,-5,0,81,460,7,8.783334
2006-01-17,-3,-5,81,460,7.0333333,8.7
2006-01-18,-6,-13,68,460,6.983333,8.566667
2006-01-19,6,0,76,460,7.1833334,8.783334
2006-01-20,-4,-2,82,460,7.016667,8.75
2006-01-21,0,16,81,460,7.0833335,9.05
2006-01-22,-9,10,87,460,6.9333334,8.95
2006-01-23,18,9,78,460,7.383333,8.933333
2006-01-24,-5,-12,76,460,7,8.583333
2006-01-25,-5,-19,72,460,7,8.466666
2006-01-26,-1,-8,73,460,7.0666666,8.65
2006-01-27,-3,-9,73,460,7.0333333,8.633333
2006-01-28,-6,-4,81,460,6.983333,8.716666
2006-01-29,-11,-6,74,460,6.9,8.683333
2006-01-30,-2,-14,68,460,7.05,8.55
2006-01-31,-5,-14,68,460,7,8.55
2006-01-02,29,177,125,733,13.483334,17.533333
2006-01-03,68,60,121,733,14.133333,15.583333
2006-01-04,1,10,119,733,13.016666,14.75
2006-01-05,-5,-25,117,733,12.916667,14.166667
2006-01-06,-4,-19,125,733,12.933333,14.266666
2006-01-08,-3,-7,129,733,12.95,14.466666
2006-01-09,-6,-16,124,733,12.9,14.316667
2006-01-10,-3,-12,123,733,12.95,14.383333
2006-01-11,53,53,114,733,13.883333,15.466666
2006-01-12,-5,-25,112,733,12.916667,14.166667
2006-01-13,89,102,113,733,14.483334,16.283333
2006-01-15,27,6,114,733,13.45,14.683333
2006-01-16,-2,-16,118,733,12.966666,14.316667
2006-01-17,-8,0,133,733,12.866667,14.583333
2006-01-18,107,97,123,733,14.783334,16.2
2006-01-19,-5,-11,123,733,12.916667,14.4
2006-01-20,-4,5,140,733,12.933333,14.666667
2006-01-22,-3,-9,129,733,12.95,14.433333
2006-01-23,-5,-15,121,733,12.916667,14.333333
2006-01-24,-6,-23,118,733,12.9,14.2
2006-01-25,-7,-3,107,733,12.883333,14.533334
2006-01-27,-4,-25,115,733,12.933333,14.166667
2006-01-29,-5,-17,114,733,12.916667,14.3
2006-01-30,-7,-26,115,733,12.883333,14.15
2006-01-31,-1,-22,113,733,12.983334,14.216666
2006-01-01,-10,28,228,1576,15.416667,19.15
2006-01-02,-8,15,215,1576,15.45,18.933332
2006-01-03,-2,37,245,1576,15.55,19.3
2006-01-04,-2,7,221,1576,15.55,18.8
2006-01-05,-2,0,226,1576,15.55,18.683332
2006-01-06,11,-25,198,1576,15.766666,18.266666
2006-01-07,83,55,202,1576,16.966667,19.6
2006-01-08,-4,-10,210,1576,15.516666,18.516666
2006-01-09,-3,-5,215,1576,15.533334,18.6
2006-01-10,-5,-19,212,1576,15.5,18.366667
2006-01-11,-3,3,239,1576,15.533334,18.733334
2006-01-12,-3,-2,210,1576,15.533334,18.65
2006-01-13,8,39,241,1576,15.716666,19.333334
2006-01-14,37,99,239,1576,16.2,20.333334
2006-01-15,48,111,222,1576,16.383333,20.533333
2006-01-16,-5,18,250,1576,15.5,18.983334
2006-01-17,-7,2,227,1576,15.466666,18.716667
2006-01-18,-6,-9,217,1576,15.483334,18.533333
2006-01-19,-1,15,228,1576,15.566667,18.933332
2006-01-20,-8,-7,225,1576,15.45,18.566668
2006-01-21,-6,-16,216,1576,15.483334,18.416666
2006-01-22,-7,-30,210,1576,15.466666,18.183332
2006-01-23,-5,-24,212,1576,15.5,18.283333
2006-01-24,-9,-18,222,1576,15.433333,18.383333
2006-01-25,-8,-19,217,1576,15.45,18.366667
2006-01-26,-12,-14,222,1576,15.383333,18.45
2006-01-27,171,175,221,1576,18.433332,21.6
2006-01-28,-7,-22,218,1576,15.466666,18.316668
2006-01-29,0,10,235,1576,15.583333,18.85
2006-01-30,-4,-16,218,1576,15.516666,18.416666
2006-01-31,-5,-19,215,1576,15.5,18.366667
2006-01-01,-3,-5,129,733,13.95,15.55
2006-01-02,134,144,120,733,16.233334,18.033333
2006-01-03,57,97,118,733,14.95,17.25
2006-01-04,7,10,119,733,14.116667,15.8
2006-01-05,-6,-32,112,733,13.9,15.1
2006-01-06,5,-20,110,733,14.083333,15.3
2006-01-07,-6,1,108,733,13.9,15.65
2006-01-08,-10,-32,118,733,13.833333,15.1
2006-01-09,-3,-3,134,733,13.95,15.583333
2006-01-10,-2,-9,127,733,13.966666,15.483334
2006-01-12,4,14,114,733,14.066667,15.866667
2006-01-14,1,-8,111,733,14.016666,15.5
2006-01-15,23,11,123,733,14.383333,15.816667
2006-01-16,2,-5,118,733,14.033334,15.55
2006-01-17,-5,-5,120,733,13.916667,15.55
2006-01-19,-2,-5,123,733,13.966666,15.55
2006-01-20,-2,9,138,733,13.966666,15.783334
2006-01-21,62,87,133,733,15.033334,16.733334
2006-01-22,-5,2,129,733,13.916667,15.666667
2006-01-23,-5,-9,122,733,13.916667,15.483334
2006-01-24,26,7,115,733,14.433333,15.75
2006-01-25,-2,-21,110,733,13.966666,15.283334
2006-01-26,3,-19,110,733,14.05,15.316667
2006-01-27,-1,-15,111,733,13.983334,15.383333
2006-01-28,-7,-19,123,733,13.883333,15.316667
2006-01-29,-8,-10,117,733,13.866667,15.466666
2006-01-30,-6,-25,116,733,13.9,15.216666
2006-01-01,-10,-7,65,403,16.216667,17.75
2006-01-02,148,144,63,403,18.85,20.266666
2006-01-03,107,108,71,403,18.166666,19.666666
2006-01-04,17,15,65,403,16.666666,18.116667
2006-01-05,73,64,64,403,17.6,18.933332
2006-01-06,1,-12,60,403,16.4,17.666666
2006-01-08,-3,-3,71,403,16.333334,17.816668
2006-01-09,-3,-7,71,403,16.333334,17.75
2006-01-10,-3,-9,69,403,16.333334,17.716667
2006-01-11,1,-4,59,403,16.4,17.8
2006-01-12,2,-3,65,403,16.416666,17.816668
2006-01-13,61,47,56,403,17.4,18.65
2006-01-15,3,-8,66,403,16.433332,17.733334
2006-01-16,-1,-4,72,403,16.366667,17.8
2006-01-17,0,-14,63,403,16.383333,17.633333
2006-01-18,25,18,65,403,16.8,18.166666
2006-01-19,-2,-4,66,403,16.35,17.8
2006-01-22,-3,-1,73,403,16.333334,17.85
2006-01-23,-4,-16,60,403,16.316668,17.6
2006-01-24,3,10,69,403,16.433332,18.033333
2006-01-25,0,-12,63,403,16.383333,17.666666
2006-01-26,-9,-14,64,403,16.233334,17.633333
2006-01-27,4,-9,64,403,16.45,17.716667
2006-01-29,-5,-7,70,403,16.3,17.75
2006-01-30,5,-6,62,403,16.466667,17.766666
2006-01-31,-5,-16,66,403,16.3,17.6
2006-01-01,-2,-4,84,631,7.5833335,9.216666
2006-01-02,1,-5,80,631,7.633333,9.2
2006-01-03,-5,-4,80,631,7.5333333,9.216666
2006-01-04,-2,-7,76,631,7.5833335,9.166667
2006-01-05,-5,-13,76,631,7.5333333,9.066667
2006-01-06,-1,11,92,631,7.6,9.466666
2006-01-07,-3,-2,88,631,7.5666666,9.25
2006-01-08,-3,-10,78,631,7.5666666,9.116667
2006-01-09,-6,-9,79,631,7.516667,9.133333
2006-01-10,-6,-8,80,631,7.516667,9.15
2006-01-11,-6,5,86,631,7.516667,9.366667
2006-01-12,-4,1,81,631,7.55,9.3
2006-01-13,-7,-6,81,631,7.5,9.183333
2006-01-14,-5,2,84,631,7.5333333,9.316667
2006-01-15,-5,-14,77,631,7.5333333,9.05
2006-01-16,-9,-16,78,631,7.4666667,9.016666
2006-01-17,42,32,77,631,8.316667,9.816667
2006-01-18,-4,-2,85,631,7.55,9.25
2006-01-19,-4,-14,76,631,7.55,9.05
2006-01-20,-10,-19,76,631,7.45,8.966666
2006-01-21,-6,-5,77,631,7.516667,9.2
2006-01-22,-7,-7,78,631,7.5,9.166667
2006-01-23,-6,4,74,631,7.516667,9.35
2006-01-24,-9,17,81,631,7.4666667,9.566667
2006-01-25,-7,-9,78,631,7.5,9.133333
2006-01-26,-4,-7,80,631,7.55,9.166667
2006-01-27,-10,-3,83,631,7.45,9.233334
2006-01-28,-3,-4,80,631,7.5666666,9.216666
2006-01-29,-4,-12,75,631,7.55,9.083333
2006-01-30,-2,-13,77,631,7.5833335,9.066667
2006-01-31,-5,-4,84,631,7.5333333,9.216666
2006-01-01,3,-4,90,733,21.55,0.38333333
2006-01-02,145,145,96,733,23.916666,2.8666666
2006-01-03,38,58,85,733,22.133333,1.4166666
2006-01-04,-1,0,100,733,21.483334,0.45
2006-01-05,-5,-9,94,733,21.416666,0.3
2006-01-06,-3,-8,94,733,21.45,0.31666666
2006-01-08,-4,-18,88,733,21.433332,0.15
2006-01-09,-3,-12,86,733,21.45,0.25
2006-01-10,-5,-12,93,733,21.416666,0.25
2006-01-11,9,10,101,733,21.65,0.6166667
2006-01-12,-4,-2,96,733,21.433332,0.41666666
2006-01-13,109,158,144,733,23.316668,3.0833333
2006-01-15,-6,-14,89,733,21.4,0.21666667
2006-01-16,-6,-18,84,733,21.4,0.15
2006-01-17,38,30,94,733,22.133333,0.95
2006-01-18,-5,-13,93,733,21.416666,0.23333333
2006-01-19,16,6,87,733,21.766666,0.55
2006-01-20,178,178,89,733,0.46666667,3.4166667
2006-01-22,-7,-22,89,733,21.383333,0.083333336
2006-01-23,-1,-13,88,733,21.483334,0.23333333
2006-01-24,-2,-12,91,733,21.466667,0.25
2006-01-25,-7,-10,92,733,21.383333,0.28333333
2006-01-26,1,8,99,733,21.516666,0.5833333
2006-01-27,-6,-13,91,733,21.4,0.23333333
2006-01-29,14,21,96,733,21.733334,0.8
2006-01-30,-1,-3,98,733,21.483334,0.4
2006-01-31,-12,-18,86,733,21.3,0.15
2006-01-01,177,165,204,1721,17.266666,23
2006-01-02,180,170,198,1721,17.316668,23.083334
2006-01-03,54,67,216,1721,15.216666,21.366667
2006-01-04,38,26,193,1721,14.95,20.683332
2006-01-05,8,-8,203,1721,14.45,20.116667
2006-01-06,17,-13,188,1721,14.6,20.033333
2006-01-08,-1,-8,210,1721,14.3,20.116667
2006-01-09,2,-6,212,1721,14.35,20.15
2006-01-10,-2,-4,212,1721,14.283334,20.183332
2006-01-11,11,0,202,1721,14.5,20.25
2006-01-12,26,19,209,1721,14.75,20.566668
2006-01-13,172,153,194,1721,17.183332,22.8
2006-01-15,3,4,206,1721,14.366667,20.316668
2006-01-16,9,-11,202,1721,14.466666,20.066668
2006-01-17,45,45,204,1721,15.066667,21
2006-01-18,4,14,205,1721,14.383333,20.483334
2006-01-19,25,15,206,1721,14.733334,20.5
2006-01-22,0,-2,211,1721,14.316667,20.216667
2006-01-23,0,16,232,1721,14.316667,20.516666
2006-01-24,51,39,203,1721,15.166667,20.9
2006-01-25,12,15,211,1721,14.516666,20.5
2006-01-26,6,8,210,1721,14.416667,20.383333
2006-01-27,5,-2,206,1721,14.4,20.216667
2006-01-29,9,1,205,1721,14.466666,20.266666
2006-01-30,27,13,200,1721,14.766666,20.466667
2006-01-31,-3,-14,201,1721,14.266666,20.016666
2006-01-01,9,-1,122,733,15.15,16.616667
2006-01-02,189,193,114,733,18.15,19.85
2006-01-03,128,130,116,733,17.133333,18.8
2006-01-04,31,35,122,733,15.516666,17.216667
2006-01-05,-2,-28,116,733,14.966666,16.166666
2006-01-06,-1,-20,107,733,14.983334,16.3
2006-01-08,2,-3,125,733,15.033334,16.583334
2006-01-10,-6,-17,131,733,14.9,16.35
2006-01-11,9,34,114,733,15.15,17.2
2006-01-12,-5,3,112,733,14.916667,16.683332
2006-01-13,139,110,98,733,17.316668,18.466667
2006-01-15,-3,-23,114,733,14.95,16.25
2006-01-16,-3,-5,132,733,14.95,16.55
2006-01-17,1,62,119,733,15.016666,17.666666
2006-01-18,129,162,117,733,17.15,19.333334
2006-01-19,11,8,122,733,15.183333,16.766666
2006-01-20,0,33,142,733,15,17.183332
2006-01-22,-3,-10,127,733,14.95,16.466667
2006-01-23,-6,-10,124,733,14.9,16.466667
2006-01-24,16,27,118,733,15.266666,17.083334
2006-01-25,-1,-14,113,733,14.983334,16.4
2006-01-26,9,-11,111,733,15.15,16.45
2006-01-27,3,-22,110,733,15.05,16.266666
2006-01-29,-4,-10,115,733,14.933333,16.466667
2006-01-30,-2,-16,114,733,14.966666,16.366667
2006-01-31,0,-15,116,733,15,16.383333
2006-01-01,11,19,244,1721,17.566668,20.333334
2006-01-02,211,196,242,1721,20.9,23.283333
2006-01-03,126,128,256,1721,19.483334,22.15
2006-01-04,39,30,251,1721,18.033333,20.516666
2006-01-05,51,66,278,1721,18.233334,21.116667
2006-01-06,-3,7,270,1721,17.333334,20.133333
2006-01-07,-1,-10,247,1721,17.366667,19.85
2006-01-08,10,8,252,1721,17.55,20.15
2006-01-09,-5,-7,252,1721,17.3,19.9
2006-01-10,12,7,255,1721,17.583334,20.133333
2006-01-11,34,32,260,1721,17.95,20.55
2006-01-12,5,26,270,1721,17.466667,20.45
2006-01-13,25,27,256,1721,17.8,20.466667
2006-01-14,-5,-13,247,1721,17.3,19.8
2006-01-15,-3,-16,240,1721,17.333334,19.75
2006-01-16,2,3,250,1721,17.416666,20.066668
2006-01-17,0,36,268,1721,17.383333,20.616667
2006-01-18,-2,23,264,1721,17.35,20.4
2006-01-19,12,2,251,1721,17.583334,20.05
2006-01-20,66,79,242,1721,18.483334,21.333334
2006-01-21,0,-7,244,1721,17.383333,19.9
2006-01-22,-2,-16,245,1721,17.35,19.75
2006-01-23,138,126,248,1721,19.683332,22.116667
2006-01-24,37,76,279,1721,18,21.05
2006-01-25,-1,-14,241,1721,17.366667,19.783333
2006-01-26,-2,-12,243,1721,17.35,19.816668
2006-01-27,-3,2,259,1721,17.333334,20.05
2006-01-28,-4,-16,246,1721,17.316668,19.75
2006-01-29,-4,-15,251,1721,17.316668,19.766666
2006-01-30,6,4,256,1721,17.483334,20.083334
2006-01-31,-4,-3,263,1721,17.316668,19.966667
2006-01-01,25,64,98,337,16.916666,18.85
2006-01-02,107,121,55,337,18.283333,19.8
2006-01-03,-3,7,69,337,16.45,17.9
2006-01-04,-6,-14,54,337,16.4,17.55
2006-01-05,-3,-15,50,337,16.45,17.533333
2006-01-06,0,-13,51,337,16.5,17.566668
2006-01-08,45,35,52,337,17.25,18.366667
2006-01-09,-3,-11,52,337,16.45,17.6
2006-01-10,-9,-17,52,337,16.35,17.5
2006-01-11,-8,-14,57,337,16.366667,17.55
2006-01-12,-6,-19,52,337,16.4,17.466667
2006-01-13,-6,-11,60,337,16.4,17.6
2006-01-15,-3,18,66,337,16.45,18.083334
2006-01-16,3,8,58,337,16.55,17.916666
2006-01-18,-6,-9,61,337,16.4,17.633333
2006-01-19,-7,-10,58,337,16.383333,17.616667
2006-01-20,16,7,56,337,16.766666,17.9
2006-01-22,20,14,54,337,16.833334,18.016666
2006-01-23,4,-7,54,337,16.566668,17.666666
2006-01-24,-3,-16,51,337,16.45,17.516666
2006-01-25,-5,-2,60,337,16.416666,17.75
2006-01-26,72,68,56,337,17.7,18.916666
2006-01-27,40,34,58,337,17.166666,18.35
2006-01-29,-4,-5,55,337,16.433332,17.7
2006-01-30,-8,5,70,337,16.366667,17.866667
2006-01-31,-8,0,58,337,16.366667,17.783333
2006-01-01,-6,2,133,733,15.9,17.75
2006-01-02,185,191,124,733,19.083334,20.9
2006-01-03,119,126,115,733,17.983334,19.816668
2006-01-04,22,16,121,733,16.366667,17.983334
2006-01-05,4,-14,118,733,16.066668,17.483334
2006-01-06,-4,-26,113,733,15.933333,17.283333
2006-01-07,-8,-7,122,733,15.866667,17.6
2006-01-08,-5,11,131,733,15.916667,17.9
2006-01-09,-3,-3,138,733,15.95,17.666666
2006-01-10,-1,1,132,733,15.983334,17.733334
2006-01-11,35,51,126,733,16.583334,18.566668
2006-01-12,-5,-6,114,733,15.916667,17.616667
2006-01-14,0,-23,109,733,16,17.333334
2006-01-15,-4,-15,119,733,15.933333,17.466667
2006-01-16,-4,-18,119,733,15.933333,17.416666
2006-01-17,-2,16,127,733,15.966666,17.983334
2006-01-18,144,122,118,733,18.4,19.75
2006-01-19,-5,-10,124,733,15.916667,17.55
2006-01-21,-8,-23,134,733,15.866667,17.333334
2006-01-22,-4,-4,127,733,15.933333,17.65
2006-01-23,33,12,118,733,16.55,17.916666
2006-01-24,-2,30,132,733,15.966666,18.216667
2006-01-25,26,27,111,733,16.433332,18.166666
2006-01-26,-7,-24,111,733,15.883333,17.316668
2006-01-27,-4,-32,115,733,15.933333,17.183332
2006-01-29,7,-1,132,733,16.116667,17.7
2006-01-30,-2,7,120,733,15.966666,17.833334
2006-01-31,33,45,128,733,16.55,18.466667
2006-01-01,-1,4,90,733,19.983334,23.116667
2006-01-02,189,192,100,733,23.15,2.25
2006-01-03,128,141,89,733,22.133333,1.4
2006-01-04,5,-2,94,733,20.083334,23.016666
2006-01-05,4,11,99,733,20.066668,23.233334
2006-01-06,-3,-12,95,733,19.95,22.85
2006-01-07,16,-2,87,733,20.266666,23.016666
2006-01-08,-5,-16,86,733,19.916666,22.783333
2006-01-09,-5,-32,85,733,19.916666,22.516666
2006-01-10,-5,-14,98,733,19.916666,22.816668
2006-01-11,86,96,100,733,21.433332,0.65
2006-01-12,3,13,98,733,20.05,23.266666
2006-01-13,57,123,117,733,20.95,1.1
2006-01-14,8,22,115,733,20.133333,23.416666
2006-01-15,-3,2,96,733,19.95,23.083334
2006-01-16,0,-10,84,733,20,22.883333
2006-01-17,47,45,95,733,20.783333,23.8
2006-01-18,58,59,97,733,20.966667,0.033333335
2006-01-19,-3,5,104,733,19.95,23.133333
2006-01-21,74,57,81,733,21.233334,0
2006-01-22,-2,-9,92,733,19.966667,22.9
2006-01-23,8,10,88,733,20.133333,23.216667
2006-01-24,55,44,92,733,20.916666,23.783333
2006-01-25,30,21,94,733,20.5,23.4
2006-01-26,-2,26,102,733,19.966667,23.483334
2006-01-27,-7,-11,98,733,19.883333,22.866667
2006-01-28,31,10,87,733,20.516666,23.216667
2006-01-29,72,75,97,733,21.2,0.3
2006-01-30,47,61,99,733,20.783333,0.06666667
2006-01-31,-7,20,88,733,19.883333,23.383333
2006-01-01,50,44,101,813,15.566667,18.633333
2006-01-02,35,30,97,813,15.316667,18.4
2006-01-03,19,27,100,813,15.05,18.35
2006-01-04,16,8,100,813,15,18.033333
2006-01-05,7,6,111,813,14.85,18
2006-01-06,-1,1,113,813,14.716666,17.916666
2006-01-07,-1,-2,107,813,14.716666,17.866667
2006-01-08,5,-11,94,813,14.816667,17.716667
2006-01-09,10,-2,99,813,14.9,17.866667
2006-01-10,-2,11,105,813,14.7,18.083334
2006-01-11,14,6,104,813,14.966666,18
2006-01-12,0,-4,107,813,14.733334,17.833334
2006-01-13,-1,-7,105,813,14.716666,17.783333
2006-01-14,0,-5,96,813,14.733334,17.816668
2006-01-15,7,-10,93,813,14.85,17.733334
2006-01-16,-4,14,120,813,14.666667,18.133333
2006-01-17,3,-4,104,813,14.783334,17.833334
2006-01-18,-2,-16,98,813,14.7,17.633333
2006-01-19,17,11,101,813,15.016666,18.083334
2006-01-20,30,21,95,813,15.233334,18.25
2006-01-21,90,74,97,813,16.233334,19.133333
2006-01-23,7,8,100,813,14.85,18.033333
2006-01-24,55,55,101,813,15.65,18.816668
2006-01-25,7,8,110,813,14.85,18.033333
2006-01-26,29,25,100,813,15.216666,18.316668
2006-01-27,16,4,100,813,15,17.966667
2006-01-28,25,16,101,813,15.15,18.166666
2006-01-29,10,25,100,813,14.9,18.316668
2006-01-30,1,-6,104,813,14.75,17.8
2006-01-31,-9,-7,104,813,14.583333,17.783333
2006-01-01,0,33,128,733,17,19.266666
2006-01-02,69,89,119,733,18.15,20.2
